filename,uniprot_id
AF-A0A5F9DPQ8-F1-model_v6.pdb,A0A5F9DPQ8
AF-G1TP42-F1-model_v6.pdb,G1TP42
AF-G1TIR1-F1-model_v6.pdb,G1TIR1
AF-L5KIL1-F1-model_v6.pdb,L5KIL1
AF-G1TE93-F1-model_v6.pdb,G1TE93
AF-L5JS43-F1-model_v6.pdb,L5JS43
AF-A0A5F9CM25-F1-model_v6.pdb,A0A5F9CM25
AF-L5KJP7-F1-model_v6.pdb,L5KJP7
AF-G1SQK2-F1-model_v6.pdb,G1SQK2
AF-L5KLJ4-F1-model_v6.pdb,L5KLJ4
AF-G1SNP1-F1-model_v6.pdb,G1SNP1
AF-A0A5F9D0E9-F1-model_v6.pdb,A0A5F9D0E9
AF-A0A7J7WTU6-F1-model_v6.pdb,A0A7J7WTU6
AF-A0A671EX02-F1-model_v6.pdb,A0A671EX02
AF-A0A811YS26-F1-model_v6.pdb,A0A811YS26
AF-A0A7J7WNA0-F1-model_v6.pdb,A0A7J7WNA0
AF-A0A7J7TBZ2-F1-model_v6.pdb,A0A7J7TBZ2
AF-A0A671DVG5-F1-model_v6.pdb,A0A671DVG5
AF-A0A811ZWQ8-F1-model_v6.pdb,A0A811ZWQ8
AF-A0A671F272-F1-model_v6.pdb,A0A671F272
AF-A0A671F5X1-F1-model_v6.pdb,A0A671F5X1
AF-A0A811ZW13-F1-model_v6.pdb,A0A811ZW13
AF-A0A671FCU9-F1-model_v6.pdb,A0A671FCU9
AF-A0A811YPS1-F1-model_v6.pdb,A0A811YPS1
AF-A0A7J7RQ75-F1-model_v6.pdb,A0A7J7RQ75
AF-A0A811Y0L5-F1-model_v6.pdb,A0A811Y0L5
AF-A0A671EX01-F1-model_v6.pdb,A0A671EX01
AF-A0A671EYH4-F1-model_v6.pdb,A0A671EYH4
AF-A0A671FZB3-F1-model_v6.pdb,A0A671FZB3
AF-A0A811YP96-F1-model_v6.pdb,A0A811YP96
AF-A0A811ZEN9-F1-model_v6.pdb,A0A811ZEN9
AF-A0A671ETP1-F1-model_v6.pdb,A0A671ETP1
AF-A0A811ZQV3-F1-model_v6.pdb,A0A811ZQV3
AF-A0A7J7X3B0-F1-model_v6.pdb,A0A7J7X3B0
AF-A0A7J7UVS6-F1-model_v6.pdb,A0A7J7UVS6
AF-A0A811YPD2-F1-model_v6.pdb,A0A811YPD2
AF-A0A7J7THL0-F1-model_v6.pdb,A0A7J7THL0
AF-A0A811ZEA6-F1-model_v6.pdb,A0A811ZEA6
AF-A0A811YWS1-F1-model_v6.pdb,A0A811YWS1
AF-A0A7J7TLE0-F1-model_v6.pdb,A0A7J7TLE0
AF-A0A7J7RPX0-F1-model_v6.pdb,A0A7J7RPX0
AF-A0A7J7THW5-F1-model_v6.pdb,A0A7J7THW5
AF-A0A7J7X7V9-F1-model_v6.pdb,A0A7J7X7V9
AF-A0A7J7SIS6-F1-model_v6.pdb,A0A7J7SIS6
AF-A0A811Y1U0-F1-model_v6.pdb,A0A811Y1U0
AF-A0A811Z942-F1-model_v6.pdb,A0A811Z942
AF-A0A7J7YPQ2-F1-model_v6.pdb,A0A7J7YPQ2
AF-A0A7J7UIX8-F1-model_v6.pdb,A0A7J7UIX8
AF-A0A7J7UW11-F1-model_v6.pdb,A0A7J7UW11
AF-A0A7J7RE58-F1-model_v6.pdb,A0A7J7RE58
AF-A0A671G2U0-F1-model_v6.pdb,A0A671G2U0
AF-A0A811Z4M2-F1-model_v6.pdb,A0A811Z4M2
AF-A0A7J8AUS2-F1-model_v6.pdb,A0A7J8AUS2
AF-A0A7J7RPV2-F1-model_v6.pdb,A0A7J7RPV2
AF-A0A7J7YT71-F1-model_v6.pdb,A0A7J7YT71
AF-A0A7J7RQ05-F1-model_v6.pdb,A0A7J7RQ05
AF-A0A671F2R3-F1-model_v6.pdb,A0A671F2R3
AF-A0A811Y4B2-F1-model_v6.pdb,A0A811Y4B2
AF-A0A7J7Y460-F1-model_v6.pdb,A0A7J7Y460
AF-A0A671G226-F1-model_v6.pdb,A0A671G226
AF-A0A811ZPJ4-F1-model_v6.pdb,A0A811ZPJ4
AF-A0A671EWX2-F1-model_v6.pdb,A0A671EWX2
AF-A0A7J7QY64-F1-model_v6.pdb,A0A7J7QY64
AF-A0A811Z2T3-F1-model_v6.pdb,A0A811Z2T3
AF-A0A7J7RQL9-F1-model_v6.pdb,A0A7J7RQL9
AF-A0A7J7RQM9-F1-model_v6.pdb,A0A7J7RQM9
AF-A0A811ZM17-F1-model_v6.pdb,A0A811ZM17
AF-A0A7J7RPV6-F1-model_v6.pdb,A0A7J7RPV6
AF-A0A811ZC98-F1-model_v6.pdb,A0A811ZC98
AF-A0A7J7THK9-F1-model_v6.pdb,A0A7J7THK9
AF-A0A811ZCP3-F1-model_v6.pdb,A0A811ZCP3
AF-A0A7J7TCP4-F1-model_v6.pdb,A0A7J7TCP4
AF-A0A7J7RPV7-F1-model_v6.pdb,A0A7J7RPV7
AF-A0A671FSA7-F1-model_v6.pdb,A0A671FSA7
AF-A0A671F0F1-F1-model_v6.pdb,A0A671F0F1
AF-A0A7J7RPY0-F1-model_v6.pdb,A0A7J7RPY0
AF-A0A7J7Y3N4-F1-model_v6.pdb,A0A7J7Y3N4
AF-A0A7J7X7S3-F1-model_v6.pdb,A0A7J7X7S3
AF-A0A671DPF3-F1-model_v6.pdb,A0A671DPF3
AF-A0A811Z581-F1-model_v6.pdb,A0A811Z581
AF-A0A7J7YQD7-F1-model_v6.pdb,A0A7J7YQD7
AF-A0A7J7RPZ1-F1-model_v6.pdb,A0A7J7RPZ1
AF-A0A811XQY8-F1-model_v6.pdb,A0A811XQY8
AF-A0A671DTB3-F1-model_v6.pdb,A0A671DTB3
AF-A0A7J7R5D2-F1-model_v6.pdb,A0A7J7R5D2
AF-A0A671G8A1-F1-model_v6.pdb,A0A671G8A1
AF-A0A811Z292-F1-model_v6.pdb,A0A811Z292
AF-A0A7J7R6K0-F1-model_v6.pdb,A0A7J7R6K0
AF-A0A8M1GFK3-F1-model_v6.pdb,A0A8M1GFK3
AF-A0A8C0E9H6-F1-model_v6.pdb,A0A8C0E9H6
AF-A0A8B8XGV8-F1-model_v6.pdb,A0A8B8XGV8
AF-A0A452U7U0-F1-model_v6.pdb,A0A452U7U0
AF-A0A452U8H1-F1-model_v6.pdb,A0A452U8H1
AF-A0A8M1EZN3-F1-model_v6.pdb,A0A8M1EZN3
AF-A0A8M1FBF2-F1-model_v6.pdb,A0A8M1FBF2
AF-A0A8B8Y2G7-F1-model_v6.pdb,A0A8B8Y2G7
AF-A0A8B8XD96-F1-model_v6.pdb,A0A8B8XD96
AF-A0A8B8VEP3-F1-model_v6.pdb,A0A8B8VEP3
AF-A0A8B8VU41-F1-model_v6.pdb,A0A8B8VU41
AF-A0A8M1EW11-F1-model_v6.pdb,A0A8M1EW11
AF-A0A452T3B4-F1-model_v6.pdb,A0A452T3B4
AF-A0A8M1H164-F1-model_v6.pdb,A0A8M1H164
AF-A0A452TB78-F1-model_v6.pdb,A0A452TB78
AF-A0A8B8VJC9-F1-model_v6.pdb,A0A8B8VJC9
AF-A0A8C0E6L2-F1-model_v6.pdb,A0A8C0E6L2
AF-A0A8M1GSB8-F1-model_v6.pdb,A0A8M1GSB8
AF-A0A8B8W4D1-F1-model_v6.pdb,A0A8B8W4D1
AF-A0A8M1FPX4-F1-model_v6.pdb,A0A8M1FPX4
AF-A0A8M1GWK2-F1-model_v6.pdb,A0A8M1GWK2
AF-A0A8M1G2S9-F1-model_v6.pdb,A0A8M1G2S9
AF-A0A8B8YN70-F1-model_v6.pdb,A0A8B8YN70
AF-A0A8M1GH58-F1-model_v6.pdb,A0A8M1GH58
AF-A0A8B8YLG9-F1-model_v6.pdb,A0A8B8YLG9
AF-A0A8B8YHW0-F1-model_v6.pdb,A0A8B8YHW0
AF-A0A8B8WC47-F1-model_v6.pdb,A0A8B8WC47
AF-A0A8B8WJ95-F1-model_v6.pdb,A0A8B8WJ95
AF-A0A8B8VV83-F1-model_v6.pdb,A0A8B8VV83
AF-A0A8M1GCX1-F1-model_v6.pdb,A0A8M1GCX1
AF-A0A384BXV2-F1-model_v6.pdb,A0A384BXV2
AF-A0A8B8W5T9-F1-model_v6.pdb,A0A8B8W5T9
AF-A0A8M1FE15-F1-model_v6.pdb,A0A8M1FE15
AF-A0A8B8YJU3-F1-model_v6.pdb,A0A8B8YJU3
AF-A0A8M1G911-F1-model_v6.pdb,A0A8M1G911
AF-A0A452TX10-F1-model_v6.pdb,A0A452TX10
AF-A0A8C0DSN8-F1-model_v6.pdb,A0A8C0DSN8
AF-A0A8B8WS26-F1-model_v6.pdb,A0A8B8WS26
AF-A0A8M1FU59-F1-model_v6.pdb,A0A8M1FU59
AF-A0A8B8VA92-F1-model_v6.pdb,A0A8B8VA92
AF-A0A8B8VBB7-F1-model_v6.pdb,A0A8B8VBB7
AF-A0A8B8VHA0-F1-model_v6.pdb,A0A8B8VHA0
AF-A0A8C0E5A0-F1-model_v6.pdb,A0A8C0E5A0
AF-A0A8C0CTK9-F1-model_v6.pdb,A0A8C0CTK9
AF-A0A452TSS4-F1-model_v6.pdb,A0A452TSS4
AF-A0A8B8VRC5-F1-model_v6.pdb,A0A8B8VRC5
AF-A0A8C0CGD8-F1-model_v6.pdb,A0A8C0CGD8
AF-A0A384D0W5-F1-model_v6.pdb,A0A384D0W5
AF-A0A8B8YJT4-F1-model_v6.pdb,A0A8B8YJT4
AF-A0A8B8V6Q7-F1-model_v6.pdb,A0A8B8V6Q7
AF-A0A8B8VG89-F1-model_v6.pdb,A0A8B8VG89
AF-A0A8M1FN44-F1-model_v6.pdb,A0A8M1FN44
AF-A0A8B8XD71-F1-model_v6.pdb,A0A8B8XD71
AF-A0A8B8Z0E6-F1-model_v6.pdb,A0A8B8Z0E6
AF-A0A8M1FCG3-F1-model_v6.pdb,A0A8M1FCG3
AF-A0A8M1G739-F1-model_v6.pdb,A0A8M1G739
AF-A0A384D439-F1-model_v6.pdb,A0A384D439
AF-A0A8B8Z027-F1-model_v6.pdb,A0A8B8Z027
AF-A0A452U8B3-F1-model_v6.pdb,A0A452U8B3
AF-A0A8B8W4C8-F1-model_v6.pdb,A0A8B8W4C8
AF-A0A8B8YWT6-F1-model_v6.pdb,A0A8B8YWT6
AF-A0A384BXU7-F1-model_v6.pdb,A0A384BXU7
AF-A0A452TWX9-F1-model_v6.pdb,A0A452TWX9
AF-A0A8B8VG87-F1-model_v6.pdb,A0A8B8VG87
AF-A0A8B8YY61-F1-model_v6.pdb,A0A8B8YY61
AF-A0A8B8W721-F1-model_v6.pdb,A0A8B8W721
AF-A0A8B8YN65-F1-model_v6.pdb,A0A8B8YN65
AF-A0A8B8VER5-F1-model_v6.pdb,A0A8B8VER5
AF-A0A8B8WY81-F1-model_v6.pdb,A0A8B8WY81
AF-A0A8B8X162-F1-model_v6.pdb,A0A8B8X162
AF-A0A8B8YUB4-F1-model_v6.pdb,A0A8B8YUB4
AF-A0A8B8YLJ5-F1-model_v6.pdb,A0A8B8YLJ5
AF-A0A8B8VG70-F1-model_v6.pdb,A0A8B8VG70
AF-A0A8C0DS54-F1-model_v6.pdb,A0A8C0DS54
AF-A0A452T3L8-F1-model_v6.pdb,A0A452T3L8
AF-A0A8C0C2I4-F1-model_v6.pdb,A0A8C0C2I4
AF-A0A8M1GNL4-F1-model_v6.pdb,A0A8M1GNL4
AF-A0A452T324-F1-model_v6.pdb,A0A452T324
AF-A0A452U8D5-F1-model_v6.pdb,A0A452U8D5
AF-A0A452TNB9-F1-model_v6.pdb,A0A452TNB9
AF-A0A8B8YUB9-F1-model_v6.pdb,A0A8B8YUB9
AF-A0A8C0E078-F1-model_v6.pdb,A0A8C0E078
AF-A0A8M1FVB5-F1-model_v6.pdb,A0A8M1FVB5
AF-A0A452TWX5-F1-model_v6.pdb,A0A452TWX5
AF-A0A8B8WGL4-F1-model_v6.pdb,A0A8B8WGL4
AF-A0A8M1GUB8-F1-model_v6.pdb,A0A8M1GUB8
AF-A0A8B8YX41-F1-model_v6.pdb,A0A8B8YX41
AF-A0A8B8XI18-F1-model_v6.pdb,A0A8B8XI18
AF-A0A452T368-F1-model_v6.pdb,A0A452T368
AF-A0A8M1EWF7-F1-model_v6.pdb,A0A8M1EWF7
AF-A0A8B8YY24-F1-model_v6.pdb,A0A8B8YY24
AF-A0A8C0I0G5-F1-model_v6.pdb,A0A8C0I0G5
AF-A0A452UPU0-F1-model_v6.pdb,A0A452UPU0
AF-A0A8C0D9M7-F1-model_v6.pdb,A0A8C0D9M7
AF-A0A8B8VG65-F1-model_v6.pdb,A0A8B8VG65
AF-A0A8B8WUC4-F1-model_v6.pdb,A0A8B8WUC4
AF-A0A8B8YST6-F1-model_v6.pdb,A0A8B8YST6
AF-A0A8M1GUY9-F1-model_v6.pdb,A0A8M1GUY9
AF-A0A8B8VA69-F1-model_v6.pdb,A0A8B8VA69
AF-A0A452V8M1-F1-model_v6.pdb,A0A452V8M1
AF-A0A384CEF1-F1-model_v6.pdb,A0A384CEF1
AF-A0A8B8V4E0-F1-model_v6.pdb,A0A8B8V4E0
AF-A0A8B8W4D4-F1-model_v6.pdb,A0A8B8W4D4
AF-A0A8B8VGB6-F1-model_v6.pdb,A0A8B8VGB6
AF-A0A8B8YEI0-F1-model_v6.pdb,A0A8B8YEI0
AF-A0A8M1FXT9-F1-model_v6.pdb,A0A8M1FXT9
AF-A0A8M1GR59-F1-model_v6.pdb,A0A8M1GR59
AF-A0A8M1GFR0-F1-model_v6.pdb,A0A8M1GFR0
AF-A0A8B8YL05-F1-model_v6.pdb,A0A8B8YL05
AF-A0A452TSR0-F1-model_v6.pdb,A0A452TSR0
AF-A0A8M1FZ77-F1-model_v6.pdb,A0A8M1FZ77
AF-A0A8B8XDB7-F1-model_v6.pdb,A0A8B8XDB7
AF-A0A8B8YN75-F1-model_v6.pdb,A0A8B8YN75
AF-A0A452TLS8-F1-model_v6.pdb,A0A452TLS8
AF-A0A8C0D541-F1-model_v6.pdb,A0A8C0D541
AF-A0A2K6LIM1-F1-model_v6.pdb,A0A2K6LIM1
AF-A0A2K6M7C3-F1-model_v6.pdb,A0A2K6M7C3
AF-A0A2K6KK33-F1-model_v6.pdb,A0A2K6KK33
AF-A0A2K6KUH0-F1-model_v6.pdb,A0A2K6KUH0
AF-A0A2K6K938-F1-model_v6.pdb,A0A2K6K938
AF-A0A2K6LUS8-F1-model_v6.pdb,A0A2K6LUS8
AF-A0A2K6M0J5-F1-model_v6.pdb,A0A2K6M0J5
AF-A0A2K6LEI2-F1-model_v6.pdb,A0A2K6LEI2
AF-A0A2K6M0L0-F1-model_v6.pdb,A0A2K6M0L0
AF-A0A2K6K7I6-F1-model_v6.pdb,A0A2K6K7I6
AF-A0A2K6K967-F1-model_v6.pdb,A0A2K6K967
AF-A0A2K6LC06-F1-model_v6.pdb,A0A2K6LC06
AF-A0A2K6JVI4-F1-model_v6.pdb,A0A2K6JVI4
AF-A0A2K6KLI4-F1-model_v6.pdb,A0A2K6KLI4
AF-A0A2K6LUC4-F1-model_v6.pdb,A0A2K6LUC4
AF-A0A2K6LGV9-F1-model_v6.pdb,A0A2K6LGV9
AF-A0A2K6LGV5-F1-model_v6.pdb,A0A2K6LGV5
AF-A0A2K6M7R4-F1-model_v6.pdb,A0A2K6M7R4
AF-A0A2K6KCJ6-F1-model_v6.pdb,A0A2K6KCJ6
AF-A0A2K6KYY0-F1-model_v6.pdb,A0A2K6KYY0
AF-A0A2K6KZ19-F1-model_v6.pdb,A0A2K6KZ19
AF-A0A2K6KFL8-F1-model_v6.pdb,A0A2K6KFL8
AF-A0A2K6N6A5-F1-model_v6.pdb,A0A2K6N6A5
AF-A0A2K6JNB0-F1-model_v6.pdb,A0A2K6JNB0
AF-A0A2K6LBX7-F1-model_v6.pdb,A0A2K6LBX7
AF-A0A2K6K963-F1-model_v6.pdb,A0A2K6K963
AF-A0A2K6KQJ4-F1-model_v6.pdb,A0A2K6KQJ4
AF-A0A2K6LC71-F1-model_v6.pdb,A0A2K6LC71
AF-A0A2K6LIL5-F1-model_v6.pdb,A0A2K6LIL5
AF-A0A2K6KZ34-F1-model_v6.pdb,A0A2K6KZ34
AF-A0A2K6JYM4-F1-model_v6.pdb,A0A2K6JYM4
AF-A0A2K6JYV3-F1-model_v6.pdb,A0A2K6JYV3
AF-A0A2K6LWB6-F1-model_v6.pdb,A0A2K6LWB6
AF-A0A2K6JVI0-F1-model_v6.pdb,A0A2K6JVI0
AF-A0A2K6L3K4-F1-model_v6.pdb,A0A2K6L3K4
AF-A0A2K6M7B9-F1-model_v6.pdb,A0A2K6M7B9
AF-A0A2K6KKW8-F1-model_v6.pdb,A0A2K6KKW8
AF-A0A2K6MFZ8-F1-model_v6.pdb,A0A2K6MFZ8
AF-A0A2K6LC67-F1-model_v6.pdb,A0A2K6LC67
AF-A0A2K6KWR1-F1-model_v6.pdb,A0A2K6KWR1
AF-A0A2K6MZE2-F1-model_v6.pdb,A0A2K6MZE2
AF-A0A2K6L7Y9-F1-model_v6.pdb,A0A2K6L7Y9
AF-A0A2K6K3E5-F1-model_v6.pdb,A0A2K6K3E5
AF-A0A2K6KZY5-F1-model_v6.pdb,A0A2K6KZY5
AF-A0A9V1E3F8-F1-model_v6.pdb,A0A9V1E3F8
AF-A0A9W2VUP3-F1-model_v6.pdb,A0A9W2VUP3
AF-A0A9W2UWT5-F1-model_v6.pdb,A0A9W2UWT5
AF-A0A9W2UF64-F1-model_v6.pdb,A0A9W2UF64
AF-A0A9V1E0L2-F1-model_v6.pdb,A0A9V1E0L2
AF-A0A9V1E3E1-F1-model_v6.pdb,A0A9V1E3E1
AF-A0A9W2UQS0-F1-model_v6.pdb,A0A9W2UQS0
AF-A0A9W2UVT5-F1-model_v6.pdb,A0A9W2UVT5
AF-A0A9W2V3X1-F1-model_v6.pdb,A0A9W2V3X1
AF-A0A9V1E0K1-F1-model_v6.pdb,A0A9V1E0K1
AF-A0A9V1ESF1-F1-model_v6.pdb,A0A9V1ESF1
AF-A0A9V1G4M3-F1-model_v6.pdb,A0A9V1G4M3
AF-A0A9W2VWV6-F1-model_v6.pdb,A0A9W2VWV6
AF-A0A9V1FPF2-F1-model_v6.pdb,A0A9V1FPF2
AF-A0A9V1E0C2-F1-model_v6.pdb,A0A9V1E0C2
AF-A0A9W2VH14-F1-model_v6.pdb,A0A9W2VH14
AF-A0A9W2VWQ1-F1-model_v6.pdb,A0A9W2VWQ1
AF-A0A9V1FGR0-F1-model_v6.pdb,A0A9V1FGR0
AF-A0A9W2UMH0-F1-model_v6.pdb,A0A9W2UMH0
AF-A0A9V1EPP2-F1-model_v6.pdb,A0A9V1EPP2
AF-A0A9W2UEE1-F1-model_v6.pdb,A0A9W2UEE1
AF-A0A9W2UUQ8-F1-model_v6.pdb,A0A9W2UUQ8
AF-A0A9W2UWG4-F1-model_v6.pdb,A0A9W2UWG4
AF-A0A9V1FGQ7-F1-model_v6.pdb,A0A9V1FGQ7
AF-A0A9V1E3C7-F1-model_v6.pdb,A0A9V1E3C7
AF-A0A9W2UZL5-F1-model_v6.pdb,A0A9W2UZL5
AF-A0A9V1G5T2-F1-model_v6.pdb,A0A9V1G5T2
AF-A0A9V1E3F7-F1-model_v6.pdb,A0A9V1E3F7
AF-A0A9V1E3D3-F1-model_v6.pdb,A0A9V1E3D3
AF-A0A9V1GFY3-F1-model_v6.pdb,A0A9V1GFY3
AF-A0A9W2V7Z8-F1-model_v6.pdb,A0A9W2V7Z8
AF-A0A9V1E3N2-F1-model_v6.pdb,A0A9V1E3N2
AF-A0A9V1EZ97-F1-model_v6.pdb,A0A9V1EZ97
AF-A0A9W2VXB0-F1-model_v6.pdb,A0A9W2VXB0
AF-A0A9W2UYX3-F1-model_v6.pdb,A0A9W2UYX3
AF-A0A9W2VUG7-F1-model_v6.pdb,A0A9W2VUG7
AF-A0A9V1F8V7-F1-model_v6.pdb,A0A9V1F8V7
AF-A0A9V1F8N5-F1-model_v6.pdb,A0A9V1F8N5
AF-A0A2K6D5C0-F1-model_v6.pdb,A0A2K6D5C0
AF-A0A2K6E1Z1-F1-model_v6.pdb,A0A2K6E1Z1
AF-A0A2K6D1T0-F1-model_v6.pdb,A0A2K6D1T0
AF-A0A2K6BJX7-F1-model_v6.pdb,A0A2K6BJX7
AF-A0A9V1E3D8-F1-model_v6.pdb,A0A9V1E3D8
AF-A0A2K6DXC3-F1-model_v6.pdb,A0A2K6DXC3
AF-A0A9W2VWX5-F1-model_v6.pdb,A0A9W2VWX5
AF-A0A2K6CFG7-F1-model_v6.pdb,A0A2K6CFG7
AF-A0A2K6AN03-F1-model_v6.pdb,A0A2K6AN03
AF-A0A2K6CPD0-F1-model_v6.pdb,A0A2K6CPD0
AF-A0A2K6CPH9-F1-model_v6.pdb,A0A2K6CPH9
AF-A0A2K6BL82-F1-model_v6.pdb,A0A2K6BL82
AF-A0A2K6B7Y1-F1-model_v6.pdb,A0A2K6B7Y1
AF-A0A2K6D984-F1-model_v6.pdb,A0A2K6D984
AF-A0A2K6BJX2-F1-model_v6.pdb,A0A2K6BJX2
AF-A0A2K6CFJ7-F1-model_v6.pdb,A0A2K6CFJ7
AF-A0A2K6BR46-F1-model_v6.pdb,A0A2K6BR46
AF-A0A2K6D944-F1-model_v6.pdb,A0A2K6D944
AF-A0A2K6DKG3-F1-model_v6.pdb,A0A2K6DKG3
AF-A0A2K6CAT8-F1-model_v6.pdb,A0A2K6CAT8
AF-A0A2K6BYW1-F1-model_v6.pdb,A0A2K6BYW1
AF-A0A2K6AVR4-F1-model_v6.pdb,A0A2K6AVR4
AF-A0A2K6BLE8-F1-model_v6.pdb,A0A2K6BLE8
AF-A0A2K6DKF4-F1-model_v6.pdb,A0A2K6DKF4
AF-A0A2K6DH37-F1-model_v6.pdb,A0A2K6DH37
AF-A0A2K6E1Z5-F1-model_v6.pdb,A0A2K6E1Z5
AF-A0A2K6E211-F1-model_v6.pdb,A0A2K6E211
AF-A0A2K6BLF8-F1-model_v6.pdb,A0A2K6BLF8
AF-A0A2K6DH09-F1-model_v6.pdb,A0A2K6DH09
AF-A0A2K6D5C5-F1-model_v6.pdb,A0A2K6D5C5
AF-A0A2K6D987-F1-model_v6.pdb,A0A2K6D987
AF-A0A2K6AXS6-F1-model_v6.pdb,A0A2K6AXS6
AF-A0A2K6E1Z9-F1-model_v6.pdb,A0A2K6E1Z9
AF-A0A2K6DGZ9-F1-model_v6.pdb,A0A2K6DGZ9
AF-A0A2K6CFH5-F1-model_v6.pdb,A0A2K6CFH5
AF-A0A2K6E2C2-F1-model_v6.pdb,A0A2K6E2C2
AF-A0A2K6DSF4-F1-model_v6.pdb,A0A2K6DSF4
AF-A0A2K6C5S7-F1-model_v6.pdb,A0A2K6C5S7
AF-A0A2K6E291-F1-model_v6.pdb,A0A2K6E291
AF-A0A2K6AVC0-F1-model_v6.pdb,A0A2K6AVC0
AF-A0A2K6DKS5-F1-model_v6.pdb,A0A2K6DKS5
AF-A0A2K6BLF0-F1-model_v6.pdb,A0A2K6BLF0
AF-A0A2K6B7U9-F1-model_v6.pdb,A0A2K6B7U9
AF-A0A2K6DVJ5-F1-model_v6.pdb,A0A2K6DVJ5
AF-A0A2K6BC27-F1-model_v6.pdb,A0A2K6BC27
AF-A0A2K6C0I5-F1-model_v6.pdb,A0A2K6C0I5
AF-A0A2K6E9H8-F1-model_v6.pdb,A0A2K6E9H8
AF-A0A6A1Q2Z9-F1-model_v6.pdb,A0A6A1Q2Z9
AF-A0A6A1PXX4-F1-model_v6.pdb,A0A6A1PXX4
AF-A0A643BW07-F1-model_v6.pdb,A0A643BW07
AF-A0A5N3X6Y6-F1-model_v6.pdb,A0A5N3X6Y6
AF-A0A5J5MVT4-F1-model_v6.pdb,A0A5J5MVT4
AF-A0A5N3X1W8-F1-model_v6.pdb,A0A5N3X1W8
AF-A0A5N3X254-F1-model_v6.pdb,A0A5N3X254
AF-A0A5N3WZ24-F1-model_v6.pdb,A0A5N3WZ24
AF-A0A5J5MUI7-F1-model_v6.pdb,A0A5J5MUI7
AF-A0A452SP75-F1-model_v6.pdb,A0A452SP75
AF-A0A5N3XA14-F1-model_v6.pdb,A0A5N3XA14
AF-A0A5J5MXR0-F1-model_v6.pdb,A0A5J5MXR0
AF-A0A5J5N422-F1-model_v6.pdb,A0A5J5N422
AF-A0A5J5MWK8-F1-model_v6.pdb,A0A5J5MWK8
AF-A0A5N3XA51-F1-model_v6.pdb,A0A5N3XA51
AF-A0A5J5MPY7-F1-model_v6.pdb,A0A5J5MPY7
AF-A0A5J5MUF7-F1-model_v6.pdb,A0A5J5MUF7
AF-A0A452QU13-F1-model_v6.pdb,A0A452QU13
AF-A0A452QPN6-F1-model_v6.pdb,A0A452QPN6
AF-A0A452RNG5-F1-model_v6.pdb,A0A452RNG5
AF-A0A452R0Y0-F1-model_v6.pdb,A0A452R0Y0
AF-A0A452SP57-F1-model_v6.pdb,A0A452SP57
AF-A0A452SMZ7-F1-model_v6.pdb,A0A452SMZ7
AF-A0A452RJQ0-F1-model_v6.pdb,A0A452RJQ0
AF-A0A8B8UD95-F1-model_v6.pdb,A0A8B8UD95
AF-A0A8B8RBS0-F1-model_v6.pdb,A0A8B8RBS0
AF-A0A2F0BCY3-F1-model_v6.pdb,A0A2F0BCY3
AF-A0A8B8T4N8-F1-model_v6.pdb,A0A8B8T4N8
AF-A0A8B8U1T4-F1-model_v6.pdb,A0A8B8U1T4
AF-A0A8B8T4N5-F1-model_v6.pdb,A0A8B8T4N5
AF-A0A2F0AY78-F1-model_v6.pdb,A0A2F0AY78
AF-A0A2F0B6R4-F1-model_v6.pdb,A0A2F0B6R4
AF-A0A8B8SCA9-F1-model_v6.pdb,A0A8B8SCA9
AF-S7N4C9-F1-model_v6.pdb,S7N4C9
AF-S9YBW6-F1-model_v6.pdb,S9YBW6
AF-A0A8B8T5I1-F1-model_v6.pdb,A0A8B8T5I1
AF-A0A8B8U2A5-F1-model_v6.pdb,A0A8B8U2A5
AF-A0A8B8R8Y9-F1-model_v6.pdb,A0A8B8R8Y9
AF-A0A8B8R739-F1-model_v6.pdb,A0A8B8R739
AF-A0A8B8TYV2-F1-model_v6.pdb,A0A8B8TYV2
AF-A0A8B8RG63-F1-model_v6.pdb,A0A8B8RG63
AF-A0A8B8TD51-F1-model_v6.pdb,A0A8B8TD51
AF-A0A8B8UAF4-F1-model_v6.pdb,A0A8B8UAF4
AF-A0A8B8RSX1-F1-model_v6.pdb,A0A8B8RSX1
AF-A0A8B8RFP6-F1-model_v6.pdb,A0A8B8RFP6
AF-S9Z0J5-F1-model_v6.pdb,S9Z0J5
AF-A0A8B8R8Z8-F1-model_v6.pdb,A0A8B8R8Z8
AF-A0A8B8UAY0-F1-model_v6.pdb,A0A8B8UAY0
AF-A0A8B8RKZ6-F1-model_v6.pdb,A0A8B8RKZ6
AF-A0A8B8RLF4-F1-model_v6.pdb,A0A8B8RLF4
AF-A0A2F0AY86-F1-model_v6.pdb,A0A2F0AY86
AF-A0A2F0BI71-F1-model_v6.pdb,A0A2F0BI71
AF-A0A8B8U1S8-F1-model_v6.pdb,A0A8B8U1S8
AF-A0A8B7KF10-F1-model_v6.pdb,A0A8B7KF10
AF-S9XM19-F1-model_v6.pdb,S9XM19
AF-A0A8B8RB42-F1-model_v6.pdb,A0A8B8RB42
AF-A0A8B8U1U1-F1-model_v6.pdb,A0A8B8U1U1
AF-A0A2F0BFI5-F1-model_v6.pdb,A0A2F0BFI5
AF-A0A2F0BJU3-F1-model_v6.pdb,A0A2F0BJU3
AF-S7MUD6-F1-model_v6.pdb,S7MUD6
AF-A0A8B7K4J3-F1-model_v6.pdb,A0A8B7K4J3
